DEPT,NUM,CRN,CRED,CAMPUS,SCHED,CAP,ENROL,Hybrid Course,Remote Synchronous Course,Remote Asynchronous Course,Residential Course
ME,4699,22869,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26509,3,Georgia Tech-Atlanta *,Directed Study*,50,0,0,0,0,0
ME,4699,26550,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30161,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27119,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25905,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23545,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33377,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,26613,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24946,1,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23137,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,22756,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25834,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24911,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24910,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23711,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23546,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24029,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26510,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25849,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26553,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,22705,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23066,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25457,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25932,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25358,1,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23671,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25293,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26376,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25444,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23720,1,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24825,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24048,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23628,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33579,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29157,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29124,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30306,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,33417,3,GT Lorraine-Undergrad Programs,Directed Study*,20,0,0,0,0,0
ME,4699,24047,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,29163,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25374,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,27900,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27120,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27933,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,22868,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25446,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,29187,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,33545,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29839,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,23552,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33242,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,23712,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24918,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33499,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30397,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24827,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24885,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,22406,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,28007,2,GT Lorraine-Undergrad Programs,Directed Study*,20,0,0,0,0,0
ME,4699,27769,3,GT Lorraine-Undergrad Programs,Directed Study*,20,0,0,0,0,0
ME,4699,23629,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23268,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25861,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,28669,6,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27234,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25996,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26026,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,28021,6,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25348,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26696,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27934,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,26667,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27231,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,33576,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30367,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24050,1,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23721,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25410,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,27236,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,28630,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,26703,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,25468,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,22864,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25357,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23627,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24028,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25370,6,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,22492,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,29020,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27323,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,26969,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27788,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24935,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24950,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,30132,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24715,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,27121,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27939,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24930,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,30201,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,23625,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26690,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24933,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,27983,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,27355,4,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30329,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,23823,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24878,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26554,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,24481,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33098,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,22706,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33577,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29128,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,28821,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29134,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29882,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30162,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30204,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,26012,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25903,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,26570,6,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,23266,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24899,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24900,6,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23979,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,23743,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,24027,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,25990,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4699,33373,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,29718,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4699,30246,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4701,35117,3,GT Lorraine-Undergrad Programs,Lecture*,30,0,0,0,0,0
ME,4723,31308,3,Georgia Tech-Atlanta *,Studio*,35,35,0,1,0,0
ME,4723,31309,0,Georgia Tech-Atlanta *,Mixed Laboratory*,35,35,1,0,0,0
ME,4723,31310,3,Georgia Tech-Atlanta *,Studio*,40,9,0,1,0,0
ME,4723,31311,0,Georgia Tech-Atlanta *,Mixed Laboratory*,40,9,1,0,0,0
ME,4730,33709,3,Georgia Tech-Atlanta *,Lecture*,15,2,1,0,0,0
ME,4742,34905,4,Georgia Tech-Atlanta *,Lecture*,15,5,1,0,0,0
ME,4742,34906,0,Georgia Tech-Atlanta *,Unsupervised Laboratory*,15,5,0,0,1,0
ME,4754,33712,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ME,4754,33733,0,Georgia Tech-Atlanta *,Supervised Laboratory*,5,0,1,0,0,0
ME,4757,22097,3,Georgia Tech-Atlanta *,Lecture*,20,6,1,0,0,0
ME,4759,30978,3,Georgia Tech-Atlanta *,Lecture*,20,6,0,1,0,0
ME,4760,33718,3,Georgia Tech-Atlanta *,Lecture*,30,21,1,0,0,0
ME,4767,33672,3,Georgia Tech-Atlanta *,Lecture*,2,2,1,0,0,0
ME,4767,33673,0,Georgia Tech-Atlanta *,Supervised Laboratory*,2,2,0,0,0,1
ME,4775,29300,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ME,4782,33713,3,Georgia Tech-Atlanta *,Lecture*,10,2,1,0,0,0
ME,4793,33714,3,Georgia Tech-Atlanta *,Lecture*,30,12,0,1,0,0
ME,4901,23189,1,Georgia Southern/GTREP,Directed Study*,10,0,0,0,0,0
ME,4903,33554,3,GT Lorraine-Undergrad Programs,Directed Study*,20,0,0,0,0,0
ME,4903,22157,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4903,26418,3,Georgia Tech-Atlanta *,Directed Study*,36,0,0,0,0,0
ME,4903,24055,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,28912,1,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4903,33376,2,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4903,26941,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4903,24690,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,24689,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,25902,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,24916,2,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,22779,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,25860,4,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,24007,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,23947,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,4903,27324,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ME,4903,24951,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ME,6104,33627,3,Georgia Tech-Atlanta *,Lecture*,58,1,1,0,0,0
ME,6104,33628,3,Video,Lecture*,30,0,0,0,0,0
ME,6124,28148,3,Georgia Tech-Atlanta *,Lecture*,58,0,1,0,0,0
ME,6124,28309,3,Video,Lecture*,30,0,0,0,0,0
ME,6201,27225,3,GT Lorraine-Graduate Programs,Lecture*,32,0,0,0,0,0
ME,6203,33719,3,Georgia Tech-Atlanta *,Lecture*,60,0,1,0,0,0
ME,6203,25627,3,GT Lorraine-Graduate Programs,Lecture*,32,0,0,0,0,0
ME,6243,33631,3,Georgia Tech-Atlanta *,Lecture*,27,0,0,1,0,0
ME,6243,33739,3,Video,Lecture*,30,0,0,0,0,0
ME,6281,34773,3,Georgia Tech-Atlanta *,Lecture*,30,0,1,0,0,0
ME,6301,33632,3,Georgia Tech-Atlanta *,Lecture*,58,0,0,0,0,1
ME,6301,33633,3,Video,Lecture*,30,0,0,0,0,0
ME,6302,33634,3,Georgia Tech-Atlanta *,Lecture*,40,2,1,0,0,0
ME,6302,33635,3,Video,Lecture*,30,0,0,0,0,0
ME,6303,33636,3,Georgia Tech-Atlanta *,Lecture*,40,1,0,0,0,1
ME,6303,34772,3,Video,Lecture*,30,0,0,0,0,0
ME,6402,33639,3,Georgia Tech-Atlanta *,Lecture*,58,1,1,0,0,0
ME,6402,33641,3,Video,Lecture*,30,0,0,0,0,0
ME,6403,33643,3,Georgia Tech-Atlanta *,Lecture*,58,2,1,0,0,0
ME,6403,35264,3,Video,Lecture*,30,0,0,0,0,0
ME,6407,33645,3,Georgia Tech-Atlanta *,Lecture*,65,3,1,0,0,0
ME,6407,33646,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ME,6407,33647,3,Video,Lecture*,30,0,0,0,0,0
ME,6407,33648,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ME,6442,33649,3,Georgia Tech-Atlanta *,Lecture*,50,0,0,1,0,0
ME,6442,33650,3,Video,Lecture*,30,0,0,0,0,0
ME,6449,25628,3,GT Lorraine-Graduate Programs,Lecture*,32,0,0,0,0,0
ME,6449,33488,3,GT Lorraine-Graduate Programs,Lecture*,1,0,0,0,0,0
ME,6452,33687,3,Georgia Tech-Atlanta *,Lecture*,65,0,1,0,0,0
ME,6452,35002,3,GT Lorraine-Graduate Programs,Lecture*,20,0,0,0,0,0
ME,6460,33688,3,Georgia Tech-Atlanta *,Lecture*,10,1,1,0,0,0
ME,6622,33690,3,Georgia Tech-Atlanta *,Lecture*,56,0,0,1,0,0
ME,6622,33691,3,Video,Lecture*,30,0,0,0,0,0
ME,6701,26292,3,Video,Lecture*,25,0,0,0,0,0
ME,6701,35003,3,GT Lorraine-Graduate Programs,Lecture*,5,0,0,0,0,0
ME,6705,31232,4,Georgia Tech-Atlanta *,Lecture*,30,4,0,1,0,0
ME,6705,31233,0,Georgia Tech-Atlanta *,Supervised Laboratory*,15,1,0,1,0,0
ME,6705,31234,0,Georgia Tech-Atlanta *,Supervised Laboratory*,15,3,0,1,0,0
ME,6720,34140,3,Georgia Tech-Atlanta *,Lecture*,30,0,1,0,0,0
ME,6744,34884,3,Video,Lecture*,25,0,0,0,0,0
ME,6744,34885,3,Video,Lecture*,25,0,0,0,0,0
ME,6744,34886,3,Video,Lecture*,30,0,0,0,0,0
ME,6744,34887,3,Video,Lecture*,50,0,0,0,0,0
ME,6744,25827,3,Video,Lecture*,25,0,0,0,0,0
ME,6760,29580,3,GT Lorraine-Graduate Programs,Lecture*,32,0,0,0,0,0
ME,6760,33476,3,GT Lorraine-Graduate Programs,Lecture*,1,0,0,0,0,0
ME,6761,33721,3,Georgia Tech-Atlanta *,Lecture*,20,1,1,0,0,0
ME,6761,35269,3,Video,Lecture*,15,0,0,0,0,0
ME,6762,33692,3,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ME,6762,33693,3,Video,Lecture*,30,0,0,0,0,0
ME,6766,33694,3,Georgia Tech-Atlanta *,Lecture*,10,1,1,0,0,0
ME,6766,33695,3,Video,Lecture*,10,0,0,0,0,0
ME,6766,35004,3,GT Lorraine-Graduate Programs,Lecture*,5,0,0,0,0,0
ME,6768,33696,3,Georgia Tech-Atlanta *,Lecture*,9,0,0,0,1,0
ME,6769,33697,3,GT Lorraine-Graduate Programs,Lecture*,10,0,0,0,0,0
ME,6777,33698,3,Georgia Tech-Atlanta *,Lecture*,10,0,1,0,0,0
ME,6792,20774,1,Georgia Tech-Atlanta *,Seminar*,20,0,0,0,0,0
ME,6795,28399,3,GT Lorraine-Graduate Programs,Lecture*,32,0,0,0,0,0
ME,6796,35005,3,GT Lorraine-Graduate Programs,Lecture*,20,0,0,0,0,0
ME,7000,20121,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,21483,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23579,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20068,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23130,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,27196,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,28917,21,GT Lorraine-Graduate Programs,Thesis*,10,0,0,0,0,0
ME,7000,22804,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,21482,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20051,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20052,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23566,21,Georgia Tech-Savannah,Thesis*,10,0,0,0,0,0
ME,7000,22798,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20053,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,25700,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,20054,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,24681,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,25914,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20055,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,22803,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,21071,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23808,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22130,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
ME,7000,24176,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,21007,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20057,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23132,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,26596,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,21528,21,Georgia Tech-Atlanta *,Thesis*,30,0,0,0,0,0
ME,7000,20058,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,24178,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20059,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,22328,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20060,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,21477,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20061,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,26492,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22697,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,26488,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22714,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,25728,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,21008,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23134,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22403,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,26332,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20062,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23826,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20084,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,21246,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,25318,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,23128,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,23655,21,Georgia Tech - Korea,Thesis*,10,0,0,0,0,0
ME,7000,20063,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23323,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,25291,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,23036,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20064,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20065,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,22121,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,25168,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,25172,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,24190,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22698,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,28687,21,Georgia Tech-Atlanta *,Thesis*,15,0,0,0,0,0
ME,7000,20066,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,25711,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20067,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,26490,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,20069,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,20070,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,23806,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,24750,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22805,21,Georgia Tech-Atlanta *,Thesis*,20,0,0,0,0,0
ME,7000,24799,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,27258,21,Video,Thesis*,1,0,0,0,0,0
ME,7000,22797,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,21858,21,Video,Thesis*,1,0,0,0,0,0
ME,7000,24938,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,25754,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,23104,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,22755,21,Video,Thesis*,20,0,0,0,0,0
ME,7000,25181,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,25968,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,23322,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,25872,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,22453,21,Video,Thesis*,1,0,0,0,0,0
ME,7000,22978,21,Video,Thesis*,10,0,0,0,0,0
ME,7000,25789,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,21505,21,GT Lorraine-Graduate Programs,Thesis*,50,0,0,0,0,0
ME,7000,24621,21,GT Lorraine-Graduate Programs,Thesis*,20,0,0,0,0,0
ME,7000,24828,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
ME,7000,22369,21,GT Lorraine-Graduate Programs,Thesis*,10,0,0,0,0,0
